instance,precedence_encoding,precedence_graph,precedence_configuration,solver,objective,domain_mode,basic,imp1,imp2,imp12,imp12+
tic-12crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.1 0
tic-12crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.2 0
tic-12crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.1 0
tic-12crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.1 0
tic-12crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.2 0
tic-12crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.2 0
tic-12crafc.prec15,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.1 0
tic-12crafc.prec15,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0
tic-12crafc.prec15,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0
tic-12crafc.prec15,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.1 0
tic-12crafc.prec15,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0
tic-12crafc.prec15,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.1 0
tic-12crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.1 0
tic-12crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0
tic-12crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.1 0
tic-12crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.1 0
tic-12crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0
tic-12crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.1 0
tic-12crafc.prec25,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,0.3 0
tic-12crafc.prec25,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0
tic-12crafc.prec25,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,0.3 0
tic-12crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.4 0
tic-12crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.5 0
tic-12crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.4 0
tic-12crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.2 0
tic-12crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.5 0
tic-12crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.2 0
tic-12crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.5 0
tic-12crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.6 0
tic-12crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.5 0
tic-12crafc.prec25,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0
tic-12crafc.prec25,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0
tic-12crafc.prec25,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-12crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-12crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-12crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-12crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 0
tic-12crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0
tic-12crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-12crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-12crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.9 0
tic-12crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 0
tic-13.prec15,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13.prec15,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.5 0
tic-13.prec15,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13.prec15,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13.prec15,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.5 0
tic-13.prec15,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13.prec15,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13.prec15,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.5 0
tic-13.prec15,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.5 0
tic-13.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13.prec15,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13.prec15,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0
tic-13.prec15,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13.prec15,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13.prec15,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0
tic-13.prec15,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13.prec15,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13.prec15,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13.prec15,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0
tic-13.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13.prec25,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,0.9 0
tic-13.prec25,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0
tic-13.prec25,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,0.4 0
tic-13.prec25,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.9 0
tic-13.prec25,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0
tic-13.prec25,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.8 0
tic-13.prec25,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.6 0
tic-13.prec25,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.5 0
tic-13.prec25,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.4 0
tic-13.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.7 0
tic-13.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.5 0
tic-13.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13.prec25,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 0
tic-13.prec25,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13.prec25,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13.prec25,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13.prec25,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0
tic-13.prec25,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13.prec25,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 0
tic-13.prec25,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0
tic-13.prec25,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0
tic-13.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13crafb.prec15,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13crafb.prec15,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.4 0
tic-13crafb.prec15,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,0.4 0
tic-13crafb.prec15,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.2 0
tic-13crafb.prec15,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.5 0
tic-13crafb.prec15,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13crafb.prec15,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13crafb.prec15,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.5 0
tic-13crafb.prec15,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13crafb.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.2 0
tic-13crafb.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.4 0
tic-13crafb.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13crafb.prec15,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13crafb.prec15,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13crafb.prec15,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 0
tic-13crafb.prec15,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13crafb.prec15,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13crafb.prec15,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13crafb.prec15,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13crafb.prec15,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13crafb.prec15,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13crafb.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 0
tic-13crafb.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13crafb.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13crafb.prec25,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13crafb.prec25,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.5 0
tic-13crafb.prec25,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13crafb.prec25,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.4 0
tic-13crafb.prec25,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.5 0
tic-13crafb.prec25,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.4 0
tic-13crafb.prec25,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13crafb.prec25,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.5 0
tic-13crafb.prec25,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.4 0
tic-13crafb.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13crafb.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.4 0
tic-13crafb.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.3 0
tic-13crafb.prec25,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13crafb.prec25,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 0
tic-13crafb.prec25,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13crafb.prec25,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13crafb.prec25,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13crafb.prec25,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 0
tic-13crafb.prec25,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-13crafb.prec25,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13crafb.prec25,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13crafb.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13crafb.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0
tic-13crafb.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-13crafc.prec15,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,0.4 1
tic-13crafc.prec15,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.8 1
tic-13crafc.prec15,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,0.4 1
tic-13crafc.prec15,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.5 1
tic-13crafc.prec15,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.5 1
tic-13crafc.prec15,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.4 1
tic-13crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.6 1
tic-13crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.5 1
tic-13crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.4 1
tic-13crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.2 1
tic-13crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.5 1
tic-13crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.4 1
tic-13crafc.prec15,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 1
tic-13crafc.prec15,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 1
tic-13crafc.prec15,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 1
tic-13crafc.prec15,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 1
tic-13crafc.prec15,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 1
tic-13crafc.prec15,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 1
tic-13crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 1
tic-13crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 1
tic-13crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.3 1
tic-13crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 1
tic-13crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 1
tic-13crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.3 1
tic-13crafc.prec25,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,1.0 1
tic-13crafc.prec25,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.1 1
tic-13crafc.prec25,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,1.1 1
tic-13crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.6 1
tic-13crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.6 1
tic-13crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.4 1
tic-13crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.5 1
tic-13crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.0 1
tic-13crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.5 1
tic-13crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.6 1
tic-13crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.9 1
tic-13crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.5 1
tic-13crafc.prec25,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 1
tic-13crafc.prec25,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 1
tic-13crafc.prec25,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 1
tic-13crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 1
tic-13crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 1
tic-13crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 1
tic-13crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 1
tic-13crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.9 1
tic-13crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 1
tic-13crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 1
tic-13crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.0 1
tic-13crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.0 1
tic-14crafa.prec15,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,0.4 0
tic-14crafa.prec15,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.6 0
tic-14crafa.prec15,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,0.4 0
tic-14crafa.prec15,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.4 0
tic-14crafa.prec15,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.6 0
tic-14crafa.prec15,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.5 0
tic-14crafa.prec15,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.4 0
tic-14crafa.prec15,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.6 0
tic-14crafa.prec15,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.5 0
tic-14crafa.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.4 0
tic-14crafa.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.6 0
tic-14crafa.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.4 0
tic-14crafa.prec15,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-14crafa.prec15,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 0
tic-14crafa.prec15,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-14crafa.prec15,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-14crafa.prec15,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 0
tic-14crafa.prec15,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 0
tic-14crafa.prec15,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0
tic-14crafa.prec15,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 0
tic-14crafa.prec15,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-14crafa.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-14crafa.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 0
tic-14crafa.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0
tic-14crafa.prec25,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,1.1 0
tic-14crafa.prec25,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.2 0
tic-14crafa.prec25,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,0.4 0
tic-14crafa.prec25,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.5 0
tic-14crafa.prec25,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.2 0
tic-14crafa.prec25,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.0 0
tic-14crafa.prec25,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,1.2 0
tic-14crafa.prec25,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.6 0
tic-14crafa.prec25,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,1.1 0
